,age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
44055,39,management,divorced,tertiary,cellular,2,jul,194,2,success,yes
44056,56,blue-collar,married,primary,unknown,2,jul,5,1,unknown,no
44057,35,self-employed,single,tertiary,cellular,5,jul,101,3,unknown,no
44058,29,technician,single,secondary,unknown,5,jul,29,1,unknown,no
44059,32,student,single,secondary,cellular,5,jul,178,3,failure,no
44060,28,services,single,secondary,cellular,5,jul,128,2,unknown,yes
44061,32,blue-collar,single,secondary,cellular,5,jul,175,4,unknown,no
44062,30,technician,single,tertiary,cellular,5,jul,140,1,success,yes
44063,65,retired,divorced,secondary,cellular,5,jul,182,1,unknown,no
44064,24,admin.,single,tertiary,cellular,6,jul,267,1,unknown,yes
44065,32,management,single,tertiary,cellular,6,jul,335,3,failure,yes
44066,29,management,single,secondary,cellular,6,jul,212,1,success,no
44067,50,technician,married,tertiary,cellular,6,jul,257,1,failure,no
44068,46,management,divorced,tertiary,cellular,6,jul,319,1,unknown,yes
44069,30,management,married,tertiary,unknown,6,jul,42,1,unknown,no
44070,60,technician,married,secondary,cellular,6,jul,396,1,success,yes
44071,33,blue-collar,single,secondary,unknown,6,jul,226,1,unknown,no
44072,37,technician,married,secondary,cellular,6,jul,386,3,failure,yes
44073,60,management,divorced,primary,telephone,6,jul,295,1,unknown,no
44074,43,technician,married,secondary,cellular,7,jul,156,1,failure,no
44075,48,management,single,tertiary,telephone,7,jul,229,1,success,yes
44076,52,services,married,secondary,telephone,7,jul,398,2,failure,yes
44077,29,management,single,tertiary,cellular,7,jul,273,2,success,yes
44078,70,retired,divorced,secondary,telephone,7,jul,276,2,unknown,yes
44079,42,management,married,tertiary,cellular,8,jul,214,4,failure,no
44080,47,management,single,tertiary,cellular,8,jul,229,1,failure,yes
44081,70,retired,married,primary,cellular,8,jul,480,1,success,yes
44082,28,management,single,tertiary,cellular,8,jul,294,1,failure,yes
44083,70,retired,divorced,secondary,cellular,8,jul,173,6,failure,no
44084,31,self-employed,married,tertiary,telephone,8,jul,411,2,other,yes
44085,70,retired,married,secondary,telephone,8,jul,250,1,success,yes
44086,29,management,single,tertiary,cellular,8,jul,643,1,failure,yes
44087,29,admin.,single,secondary,cellular,8,jul,202,1,failure,no
44088,23,student,single,secondary,cellular,8,jul,414,2,unknown,yes
44089,34,services,single,secondary,cellular,8,jul,449,2,unknown,yes
44090,38,management,married,tertiary,cellular,8,jul,230,2,unknown,no
44091,69,retired,married,secondary,cellular,8,jul,643,3,unknown,yes
44092,70,retired,divorced,secondary,telephone,8,jul,220,6,failure,no
44093,19,student,single,secondary,telephone,8,jul,444,3,unknown,yes
44094,59,management,married,secondary,telephone,8,jul,312,2,failure,no
44095,27,admin.,single,secondary,cellular,8,jul,131,2,unknown,no
44096,35,blue-collar,single,secondary,cellular,8,jul,344,1,failure,yes
44097,38,admin.,married,secondary,cellular,9,jul,483,4,success,yes
44098,32,technician,single,secondary,cellular,9,jul,474,6,unknown,yes
44099,36,technician,single,secondary,cellular,9,jul,119,6,other,no
44100,43,self-employed,married,tertiary,cellular,9,jul,582,2,failure,no
44101,29,management,single,secondary,cellular,9,jul,643,1,other,no
44102,26,student,single,secondary,cellular,9,jul,116,1,other,no
44103,50,blue-collar,married,secondary,cellular,9,jul,464,1,failure,yes
44104,27,student,divorced,secondary,unknown,9,jul,15,1,unknown,no
44105,29,student,married,secondary,unknown,9,jul,25,1,other,no
44106,27,technician,single,secondary,unknown,9,jul,23,1,unknown,yes
44107,53,admin.,single,secondary,unknown,10,jul,67,1,unknown,yes
44108,40,admin.,married,secondary,unknown,12,jul,9,1,unknown,no
44109,35,admin.,single,tertiary,unknown,12,jul,12,1,unknown,no
44110,70,retired,married,primary,cellular,12,jul,390,2,failure,no
44111,27,unemployed,single,tertiary,cellular,12,jul,305,4,success,no
44112,35,self-employed,married,tertiary,cellular,12,jul,210,3,other,yes
44113,50,entrepreneur,divorced,tertiary,cellular,12,jul,101,2,failure,no
44114,27,management,single,secondary,cellular,12,jul,123,2,success,no
44115,66,retired,divorced,secondary,cellular,12,jul,562,4,unknown,yes
44116,43,admin.,single,secondary,cellular,12,jul,220,3,failure,yes
44117,25,management,single,tertiary,cellular,12,jul,167,1,unknown,no
44118,20,student,single,primary,cellular,12,jul,273,1,other,no
44119,30,self-employed,single,tertiary,cellular,12,jul,537,1,unknown,yes
44120,29,services,single,secondary,cellular,12,jul,154,1,failure,no
44121,57,retired,married,secondary,telephone,12,jul,567,1,success,yes
44122,70,retired,divorced,tertiary,cellular,12,jul,194,3,unknown,no
44123,36,management,married,tertiary,cellular,12,jul,262,2,failure,yes
44124,31,management,single,tertiary,cellular,12,jul,248,1,failure,yes
44125,55,blue-collar,married,secondary,cellular,12,jul,289,1,failure,no
44126,70,admin.,married,primary,cellular,12,jul,200,6,other,no
44127,47,admin.,single,secondary,cellular,12,jul,250,2,success,yes
44128,70,retired,married,primary,cellular,13,jul,256,2,success,no
44129,65,retired,divorced,secondary,cellular,13,jul,305,1,unknown,yes
44130,30,student,single,secondary,cellular,13,jul,98,2,success,no
44131,25,blue-collar,single,secondary,cellular,13,jul,195,2,success,yes
44132,33,management,single,tertiary,cellular,13,jul,363,1,failure,yes
44133,29,self-employed,single,tertiary,cellular,13,jul,178,1,success,yes
44134,70,retired,divorced,primary,telephone,13,jul,617,1,success,yes
44135,24,student,single,secondary,cellular,13,jul,475,1,other,yes
44136,27,technician,single,secondary,cellular,13,jul,317,1,unknown,yes
44137,63,retired,married,tertiary,cellular,13,jul,88,1,failure,no
44138,36,management,single,secondary,cellular,13,jul,311,1,success,yes
44139,38,self-employed,divorced,tertiary,cellular,13,jul,316,3,failure,no
44140,31,unemployed,married,tertiary,cellular,13,jul,309,1,success,yes
44141,22,student,single,secondary,cellular,13,jul,337,1,success,yes
44142,36,services,married,secondary,cellular,13,jul,360,1,success,yes
44143,40,management,married,tertiary,cellular,13,jul,256,3,failure,yes
44144,25,technician,single,tertiary,unknown,13,jul,151,1,unknown,no
44145,31,technician,married,tertiary,cellular,13,jul,577,6,success,yes
44146,26,blue-collar,single,secondary,cellular,13,jul,272,3,success,yes
44147,51,management,married,tertiary,cellular,13,jul,371,2,other,yes
44148,27,admin.,single,tertiary,cellular,13,jul,643,1,unknown,no
44149,46,admin.,divorced,secondary,unknown,14,jul,18,1,unknown,no
44150,70,retired,divorced,primary,telephone,14,jul,413,1,success,yes
44151,24,student,single,primary,cellular,14,jul,334,4,other,yes
44152,23,student,single,secondary,cellular,14,jul,603,1,unknown,yes
44153,41,technician,single,secondary,cellular,14,jul,397,2,unknown,yes
44154,53,technician,married,primary,cellular,14,jul,643,2,other,yes
44155,30,technician,single,secondary,cellular,14,jul,133,3,unknown,no
44156,70,retired,married,primary,telephone,14,jul,247,1,success,yes
44157,30,blue-collar,single,secondary,cellular,14,jul,203,1,failure,no
44158,27,student,single,secondary,cellular,14,jul,276,1,unknown,yes
44159,34,technician,single,tertiary,cellular,14,jul,604,1,unknown,yes
44160,49,services,married,secondary,unknown,14,jul,70,1,unknown,no
44161,68,retired,divorced,secondary,telephone,14,jul,643,2,unknown,yes
44162,35,management,married,secondary,cellular,14,jul,287,2,failure,yes
44163,30,admin.,married,secondary,telephone,14,jul,343,6,unknown,no
44164,28,student,single,secondary,cellular,14,jul,87,3,other,yes
44165,56,blue-collar,married,secondary,unknown,14,jul,71,1,unknown,no
44166,66,retired,married,secondary,cellular,15,jul,268,5,failure,yes
44167,36,blue-collar,single,tertiary,cellular,15,jul,185,5,failure,no
44168,30,management,single,tertiary,cellular,15,jul,219,1,success,yes
44169,60,retired,divorced,tertiary,cellular,15,jul,346,1,success,yes
44170,46,admin.,married,secondary,cellular,15,jul,643,1,success,yes
44171,47,admin.,married,secondary,cellular,15,jul,415,2,other,yes
44172,31,technician,single,secondary,cellular,15,jul,252,1,success,yes
44173,66,retired,married,primary,cellular,15,jul,178,1,failure,no
44174,64,housemaid,married,primary,cellular,15,jul,250,2,success,no
44175,68,retired,married,secondary,telephone,15,jul,552,2,unknown,yes
44176,63,blue-collar,married,secondary,cellular,15,jul,390,2,success,yes
44177,42,unemployed,married,secondary,cellular,15,jul,250,4,failure,yes
44178,57,blue-collar,married,primary,cellular,15,jul,210,2,success,no
44179,29,student,single,secondary,cellular,15,jul,198,2,other,yes
44180,61,retired,married,secondary,cellular,15,jul,392,2,success,yes
44181,24,technician,single,secondary,cellular,15,jul,561,2,unknown,no
44182,45,technician,single,tertiary,cellular,15,jul,392,4,unknown,no
44183,60,services,single,secondary,cellular,15,jul,261,1,success,no
44184,35,services,married,secondary,cellular,16,jul,643,2,success,yes
44185,38,admin.,single,secondary,cellular,16,jul,129,2,success,no
44186,58,management,married,tertiary,cellular,16,jul,184,1,failure,no
44187,43,unemployed,married,tertiary,cellular,16,jul,643,1,failure,yes
44188,64,retired,married,secondary,cellular,16,jul,574,1,success,yes
44189,26,admin.,married,secondary,cellular,16,jul,136,6,unknown,no
44190,22,student,single,primary,cellular,16,jul,316,1,success,yes
44191,49,blue-collar,married,secondary,cellular,16,jul,486,1,unknown,yes
44192,52,technician,married,tertiary,cellular,16,jul,377,1,failure,no
44193,46,management,married,secondary,unknown,16,jul,6,1,unknown,no
44194,19,student,single,secondary,cellular,16,jul,205,1,unknown,yes
44195,41,management,divorced,tertiary,cellular,16,jul,106,1,unknown,no
44196,31,management,divorced,tertiary,cellular,16,jul,241,1,unknown,yes
44197,37,management,married,tertiary,cellular,16,jul,268,2,success,yes
44198,48,unemployed,married,secondary,cellular,16,jul,643,3,success,yes
44199,36,management,divorced,tertiary,cellular,16,jul,237,2,failure,no
44200,30,management,single,tertiary,cellular,16,jul,73,4,unknown,no
44201,42,management,divorced,tertiary,cellular,16,jul,100,6,success,no
44202,33,technician,married,secondary,cellular,16,jul,457,2,other,yes
44203,30,admin.,married,secondary,cellular,16,jul,222,2,unknown,no
44204,51,admin.,married,secondary,cellular,16,jul,84,5,failure,no
44205,30,self-employed,married,secondary,unknown,17,jul,66,1,other,no
44206,32,services,married,primary,unknown,17,jul,19,1,unknown,no
44207,39,blue-collar,married,secondary,cellular,19,jul,207,2,other,yes
44208,34,technician,married,secondary,cellular,19,jul,253,3,success,yes
44209,46,technician,married,secondary,cellular,19,jul,643,1,other,yes
44210,58,blue-collar,divorced,primary,cellular,19,jul,128,2,failure,no
44211,42,management,married,secondary,cellular,19,jul,268,1,unknown,yes
44212,60,admin.,married,secondary,cellular,19,jul,173,2,failure,yes
44213,36,management,divorced,tertiary,cellular,19,jul,230,2,failure,yes
44214,32,entrepreneur,married,tertiary,cellular,19,jul,187,6,unknown,yes
44215,45,management,married,tertiary,cellular,19,jul,568,6,unknown,yes
44216,44,management,single,tertiary,cellular,19,jul,204,4,other,yes
44217,70,retired,married,primary,cellular,20,jul,146,3,success,no
44218,46,blue-collar,married,secondary,cellular,20,jul,296,1,failure,no
44219,57,retired,married,secondary,cellular,20,jul,178,2,failure,yes
44220,35,management,married,tertiary,cellular,20,jul,174,2,other,no
44221,29,admin.,single,secondary,cellular,20,jul,175,5,other,no
44222,29,admin.,single,secondary,cellular,20,jul,165,2,success,yes
44223,35,blue-collar,married,secondary,unknown,20,jul,7,1,unknown,no
44224,31,unemployed,divorced,tertiary,cellular,20,jul,355,2,unknown,yes
44225,47,self-employed,married,secondary,unknown,20,jul,7,1,unknown,no
44226,41,blue-collar,married,primary,unknown,20,jul,5,1,failure,no
44227,29,management,single,tertiary,cellular,20,jul,288,1,failure,no
44228,54,blue-collar,married,secondary,telephone,20,jul,643,2,unknown,yes
44229,27,admin.,single,secondary,cellular,21,jul,104,1,failure,no
44230,49,management,divorced,tertiary,cellular,21,jul,316,1,unknown,yes
44231,24,admin.,single,secondary,cellular,21,jul,338,1,unknown,no
44232,35,admin.,single,secondary,cellular,21,jul,143,1,other,yes
44233,24,student,single,secondary,cellular,21,jul,314,1,success,yes
44234,34,management,divorced,tertiary,unknown,22,jul,5,1,other,no
44235,24,admin.,single,secondary,cellular,22,jul,355,2,success,yes
44236,43,management,married,tertiary,cellular,22,jul,643,1,unknown,yes
44237,34,unemployed,single,tertiary,cellular,22,jul,355,1,success,yes
44238,60,unemployed,married,primary,cellular,22,jul,643,1,other,yes
44239,27,admin.,married,tertiary,cellular,22,jul,138,2,success,yes
44240,54,management,divorced,tertiary,cellular,22,jul,321,4,unknown,yes
44241,38,management,married,tertiary,cellular,22,jul,248,1,unknown,yes
44242,39,blue-collar,married,primary,unknown,22,jul,23,1,failure,no
44243,41,blue-collar,divorced,secondary,unknown,22,jul,24,1,other,no
44244,34,technician,single,secondary,cellular,22,jul,174,2,other,yes
44245,70,retired,married,secondary,cellular,22,jul,643,2,success,yes
44246,34,technician,single,secondary,cellular,22,jul,427,2,failure,no
44247,42,technician,single,secondary,telephone,22,jul,171,2,failure,no
44248,36,management,married,tertiary,cellular,23,jul,608,3,success,yes
44249,33,admin.,single,tertiary,cellular,23,jul,351,3,unknown,yes
44250,37,technician,single,tertiary,cellular,23,jul,366,6,unknown,yes
44251,35,management,married,tertiary,cellular,23,jul,350,2,other,yes
44252,41,admin.,married,secondary,cellular,23,jul,643,4,unknown,yes
44253,49,admin.,married,secondary,cellular,23,jul,125,1,success,no
44254,33,management,single,tertiary,cellular,23,jul,113,6,failure,no
44255,36,technician,divorced,secondary,cellular,23,jul,192,4,other,yes
44256,30,student,single,tertiary,cellular,23,jul,251,1,failure,yes
44257,41,technician,single,tertiary,cellular,23,jul,196,1,failure,yes
44258,29,management,single,tertiary,cellular,23,jul,396,2,unknown,yes
44259,30,services,single,secondary,unknown,24,jul,86,1,unknown,no
44260,25,student,married,secondary,unknown,24,jul,11,1,unknown,no
44261,28,student,single,secondary,cellular,26,jul,110,2,failure,no
44262,70,retired,married,primary,cellular,26,jul,275,1,success,yes
44263,26,student,single,secondary,cellular,26,jul,379,1,failure,no
44264,56,retired,married,secondary,cellular,26,jul,183,1,failure,yes
44265,33,technician,divorced,secondary,unknown,26,jul,7,1,unknown,no
44266,38,unemployed,married,secondary,unknown,26,jul,84,1,unknown,no
44267,27,technician,single,secondary,unknown,26,jul,4,1,unknown,no
44268,27,management,single,tertiary,unknown,26,jul,9,1,unknown,no
44269,45,blue-collar,single,secondary,cellular,26,jul,643,2,success,no
44270,37,technician,married,secondary,cellular,26,jul,546,2,failure,yes
44271,48,management,married,tertiary,cellular,26,jul,86,6,other,no
44272,46,admin.,married,secondary,cellular,26,jul,414,2,success,yes
44273,37,management,married,tertiary,cellular,26,jul,128,2,failure,no
44274,28,admin.,single,tertiary,cellular,26,jul,461,2,failure,no
44275,44,self-employed,divorced,secondary,cellular,26,jul,423,4,unknown,yes
44276,32,admin.,single,secondary,cellular,26,jul,109,3,failure,no
44277,40,technician,married,secondary,cellular,26,jul,105,2,failure,no
44278,61,self-employed,married,tertiary,cellular,26,jul,336,2,success,yes
44279,23,student,single,secondary,cellular,26,jul,607,3,other,yes
44280,69,retired,married,secondary,cellular,27,jul,643,1,success,yes
44281,33,services,single,secondary,cellular,27,jul,527,1,unknown,yes
44282,33,management,single,tertiary,cellular,27,jul,267,1,failure,yes
44283,23,management,single,tertiary,cellular,27,jul,606,1,unknown,yes
44284,35,management,married,tertiary,unknown,27,jul,9,1,unknown,no
44285,31,services,single,secondary,unknown,27,jul,5,1,unknown,no
44286,27,services,single,secondary,unknown,27,jul,5,1,unknown,no
44287,49,admin.,divorced,secondary,cellular,27,jul,139,2,success,no
44288,31,admin.,single,secondary,cellular,27,jul,167,2,success,no
44289,45,technician,married,secondary,cellular,27,jul,287,2,success,yes
44290,61,retired,married,secondary,cellular,27,jul,218,2,success,yes
44291,41,retired,single,primary,cellular,27,jul,235,1,failure,no
44292,49,technician,married,secondary,cellular,27,jul,266,5,unknown,no
44293,47,admin.,married,secondary,cellular,27,jul,493,4,unknown,no
44294,46,technician,married,secondary,cellular,28,jul,219,2,unknown,yes
44295,40,admin.,married,secondary,cellular,28,jul,496,2,success,yes
44296,55,technician,married,tertiary,cellular,28,jul,340,1,success,yes
44297,24,student,single,secondary,cellular,28,jul,106,2,unknown,no
44298,39,unemployed,married,primary,cellular,28,jul,429,2,success,yes
44299,70,housemaid,divorced,primary,cellular,28,jul,643,5,failure,yes
44300,27,technician,single,secondary,cellular,28,jul,471,2,unknown,yes
44301,26,technician,married,secondary,cellular,28,jul,643,2,unknown,yes
44302,31,management,single,tertiary,cellular,28,jul,211,1,failure,no
44303,22,unemployed,single,tertiary,cellular,28,jul,115,3,other,yes
44304,27,student,single,tertiary,cellular,28,jul,462,1,success,yes
44305,32,admin.,married,secondary,cellular,28,jul,129,3,failure,no
44306,53,blue-collar,married,primary,cellular,28,jul,388,3,success,yes
44307,54,management,married,tertiary,telephone,29,jul,211,5,other,yes
44308,53,technician,married,tertiary,cellular,29,jul,95,4,success,no
44309,29,management,married,tertiary,cellular,29,jul,225,4,unknown,no
44310,64,retired,married,secondary,telephone,29,jul,301,3,unknown,yes
44311,33,blue-collar,married,secondary,unknown,29,jul,331,1,unknown,no
44312,57,technician,married,tertiary,cellular,29,jul,169,2,success,yes
44313,31,management,single,tertiary,telephone,29,jul,332,3,failure,yes
44314,61,admin.,married,secondary,cellular,29,jul,349,3,success,yes
44315,35,unemployed,single,tertiary,cellular,29,jul,200,4,failure,yes
44316,57,unemployed,divorced,secondary,cellular,29,jul,643,1,unknown,no
44317,70,retired,married,secondary,telephone,29,jul,426,1,success,yes
44318,36,services,married,secondary,telephone,29,jul,268,1,unknown,yes
44319,32,management,married,tertiary,cellular,29,jul,519,2,failure,yes
44320,25,services,single,secondary,cellular,29,jul,276,6,other,yes
44321,61,management,married,secondary,telephone,29,jul,270,1,success,yes
44322,69,retired,single,tertiary,cellular,29,jul,417,1,success,yes
44323,69,technician,married,tertiary,cellular,29,jul,478,1,failure,yes
44324,29,management,single,tertiary,cellular,29,jul,99,6,unknown,no
44325,35,management,single,tertiary,cellular,29,jul,229,1,other,no
44326,47,management,divorced,tertiary,cellular,30,jul,221,4,other,no
44327,30,admin.,single,tertiary,cellular,30,jul,76,2,failure,no
44328,28,admin.,single,secondary,cellular,30,jul,269,6,success,no
44329,34,admin.,married,tertiary,cellular,30,jul,292,1,success,yes
44330,70,technician,married,secondary,telephone,30,jul,304,1,failure,yes
44331,49,retired,married,primary,unknown,30,jul,9,1,unknown,no
44332,45,management,single,tertiary,cellular,30,jul,643,3,success,yes
44333,64,retired,married,primary,telephone,30,jul,367,2,success,yes
44334,39,entrepreneur,married,secondary,cellular,30,jul,240,3,unknown,no
44335,35,technician,single,secondary,cellular,30,jul,643,5,success,yes
44336,36,admin.,single,tertiary,cellular,30,jul,156,3,failure,no
44337,22,student,single,secondary,cellular,30,jul,283,1,other,yes
44338,27,technician,single,secondary,cellular,30,jul,273,1,other,no
44339,70,housemaid,divorced,primary,cellular,30,jul,200,3,unknown,no
44340,23,management,single,tertiary,cellular,30,jul,160,3,unknown,no
44341,31,services,single,tertiary,unknown,31,jul,15,1,unknown,no
44342,34,unemployed,married,tertiary,unknown,1,aug,11,1,unknown,no
44343,35,self-employed,married,tertiary,cellular,2,aug,428,2,failure,no
44344,70,retired,married,secondary,cellular,2,aug,87,3,unknown,no
44345,46,blue-collar,married,tertiary,cellular,2,aug,397,2,failure,no
44346,33,management,married,tertiary,cellular,2,aug,203,3,other,no
44347,26,technician,single,secondary,cellular,2,aug,643,3,other,no
44348,25,technician,single,secondary,cellular,2,aug,300,3,unknown,no
44349,54,services,married,secondary,cellular,2,aug,155,2,unknown,no
44350,34,management,single,tertiary,cellular,2,aug,196,2,other,yes
44351,34,management,married,secondary,cellular,2,aug,643,3,failure,yes
44352,59,technician,single,secondary,unknown,2,aug,25,1,unknown,no
44353,70,housemaid,married,primary,cellular,2,aug,90,4,unknown,no
44354,32,technician,single,tertiary,cellular,2,aug,100,6,success,no
44355,65,retired,divorced,secondary,cellular,2,aug,245,2,unknown,no
44356,37,blue-collar,single,secondary,cellular,2,aug,209,1,failure,no
44357,55,technician,married,secondary,cellular,2,aug,108,3,success,yes
44358,53,admin.,single,secondary,cellular,2,aug,317,1,failure,yes
44359,63,management,married,tertiary,cellular,2,aug,341,2,success,yes
44360,32,unemployed,single,secondary,cellular,2,aug,486,1,failure,no
44361,24,student,single,secondary,cellular,2,aug,135,6,other,no
44362,33,student,single,secondary,cellular,2,aug,308,1,failure,no
44363,33,management,married,tertiary,cellular,2,aug,153,4,other,no
44364,38,technician,single,tertiary,telephone,2,aug,141,2,other,no
44365,37,management,single,tertiary,cellular,2,aug,428,2,success,yes
44366,30,student,single,secondary,cellular,2,aug,226,3,failure,no
44367,36,technician,single,secondary,cellular,2,aug,258,1,unknown,no
44368,29,student,single,secondary,cellular,3,aug,248,1,success,yes
44369,29,student,single,tertiary,cellular,3,aug,249,1,unknown,yes
44370,38,management,married,tertiary,cellular,3,aug,482,1,unknown,yes
44371,34,admin.,married,tertiary,cellular,3,aug,108,2,failure,no
44372,62,retired,married,secondary,cellular,3,aug,187,2,success,yes
44373,34,technician,married,secondary,cellular,3,aug,261,1,failure,yes
44374,56,services,married,secondary,cellular,3,aug,279,4,success,yes
44375,48,housemaid,single,primary,cellular,3,aug,113,2,failure,yes
44376,33,technician,married,secondary,cellular,3,aug,326,2,failure,no
44377,32,admin.,married,secondary,cellular,3,aug,172,3,unknown,no
44378,42,management,married,tertiary,cellular,3,aug,643,2,unknown,yes
44379,68,retired,married,tertiary,cellular,3,aug,392,4,success,yes
44380,60,housemaid,married,secondary,telephone,3,aug,643,2,failure,yes
44381,34,admin.,married,tertiary,cellular,3,aug,263,3,success,yes
44382,43,blue-collar,married,primary,cellular,3,aug,417,2,other,yes
44383,29,management,married,tertiary,cellular,3,aug,643,1,unknown,no
44384,62,retired,married,secondary,cellular,4,aug,288,1,success,yes
44385,29,management,married,tertiary,cellular,4,aug,453,1,failure,no
44386,68,retired,married,tertiary,cellular,4,aug,643,1,success,yes
44387,38,management,married,tertiary,cellular,4,aug,178,1,success,yes
44388,59,blue-collar,married,secondary,cellular,4,aug,248,1,other,no
44389,63,entrepreneur,married,secondary,telephone,4,aug,250,2,success,yes
44390,48,admin.,married,secondary,cellular,4,aug,291,1,unknown,yes
44391,30,services,single,tertiary,cellular,4,aug,288,1,failure,yes
44392,45,admin.,married,secondary,cellular,4,aug,180,1,success,yes
44393,70,retired,married,secondary,telephone,4,aug,156,1,other,no
44394,59,unemployed,married,secondary,cellular,4,aug,198,1,success,yes
44395,38,management,married,tertiary,cellular,4,aug,139,1,failure,yes
44396,33,technician,married,secondary,cellular,4,aug,87,1,failure,no
44397,49,blue-collar,married,secondary,cellular,4,aug,605,2,success,yes
44398,70,retired,married,secondary,telephone,4,aug,199,2,success,no
44399,30,housemaid,single,tertiary,cellular,4,aug,139,1,success,yes
44400,35,management,single,tertiary,cellular,4,aug,91,1,other,no
44401,35,unemployed,single,tertiary,cellular,4,aug,462,1,success,yes
44402,32,management,married,tertiary,cellular,4,aug,296,1,other,yes
44403,70,retired,married,secondary,cellular,4,aug,476,2,success,yes
44404,60,housemaid,married,secondary,telephone,4,aug,153,1,success,no
44405,30,admin.,single,secondary,cellular,4,aug,250,1,failure,yes
44406,42,admin.,married,secondary,cellular,4,aug,111,1,other,no
44407,33,technician,married,secondary,cellular,4,aug,561,1,failure,yes
44408,48,housemaid,single,primary,cellular,4,aug,118,1,success,yes
44409,38,services,married,secondary,cellular,4,aug,470,1,success,yes
44410,28,student,single,secondary,telephone,4,aug,297,1,unknown,no
44411,34,admin.,married,tertiary,cellular,4,aug,120,3,success,yes
44412,42,management,married,tertiary,cellular,4,aug,153,3,success,yes
44413,36,management,married,tertiary,cellular,4,aug,293,1,other,yes
44414,50,management,married,tertiary,cellular,5,aug,510,2,other,no
44415,34,technician,married,secondary,cellular,5,aug,231,2,success,yes
44416,34,management,married,tertiary,cellular,5,aug,329,2,failure,no
44417,60,services,married,secondary,cellular,5,aug,382,1,other,no
44418,34,admin.,married,tertiary,cellular,5,aug,203,1,success,yes
44419,29,management,single,tertiary,cellular,5,aug,504,1,success,yes
44420,38,technician,married,secondary,cellular,5,aug,274,1,success,yes
44421,53,management,married,tertiary,cellular,5,aug,224,1,other,no
44422,41,technician,single,tertiary,cellular,5,aug,172,3,success,yes
44423,38,admin.,single,secondary,cellular,5,aug,250,3,failure,no
44424,45,blue-collar,single,secondary,cellular,5,aug,374,2,success,yes
44425,57,technician,divorced,secondary,cellular,5,aug,480,3,unknown,yes
44426,53,management,married,tertiary,cellular,5,aug,306,2,other,yes
44427,56,management,divorced,tertiary,cellular,5,aug,318,1,failure,yes
44428,36,services,married,secondary,cellular,5,aug,324,1,unknown,yes
44429,32,management,single,tertiary,cellular,5,aug,200,1,failure,no
44430,33,technician,single,secondary,cellular,5,aug,326,2,failure,yes
44431,41,management,married,tertiary,cellular,5,aug,643,1,unknown,yes
44432,67,retired,divorced,primary,cellular,5,aug,134,1,unknown,no
44433,34,admin.,divorced,secondary,cellular,5,aug,245,2,failure,yes
44434,45,management,married,tertiary,cellular,5,aug,163,1,unknown,no
44435,28,management,single,tertiary,cellular,5,aug,98,3,unknown,no
44436,29,housemaid,single,tertiary,cellular,5,aug,215,1,unknown,yes
44437,34,management,single,tertiary,cellular,5,aug,270,1,failure,yes
44438,21,entrepreneur,single,tertiary,cellular,5,aug,323,1,unknown,yes
44439,27,self-employed,single,tertiary,cellular,6,aug,385,4,unknown,yes
44440,37,management,married,tertiary,cellular,6,aug,303,2,success,yes
44441,52,housemaid,married,primary,cellular,6,aug,137,1,unknown,no
44442,29,admin.,single,tertiary,unknown,6,aug,47,1,unknown,no
44443,33,student,married,secondary,cellular,6,aug,258,2,success,yes
44444,45,management,married,secondary,cellular,6,aug,304,3,unknown,yes
44445,61,blue-collar,married,primary,cellular,6,aug,562,2,success,yes
44446,27,technician,single,tertiary,cellular,6,aug,218,3,success,yes
44447,22,student,single,secondary,cellular,6,aug,178,1,success,yes
44448,37,management,married,secondary,cellular,6,aug,174,1,failure,yes
44449,70,retired,divorced,primary,cellular,6,aug,381,3,failure,no
44450,42,admin.,married,tertiary,cellular,6,aug,140,1,failure,no
44451,45,admin.,married,secondary,cellular,6,aug,356,1,other,yes
44452,35,admin.,single,secondary,cellular,6,aug,366,2,success,yes
44453,28,blue-collar,single,secondary,cellular,6,aug,221,2,unknown,yes
44454,32,student,single,tertiary,cellular,6,aug,101,5,other,no
44455,31,blue-collar,single,secondary,cellular,6,aug,643,1,other,yes
44456,62,management,married,tertiary,telephone,6,aug,245,3,unknown,yes
44457,47,management,married,tertiary,telephone,6,aug,239,4,unknown,yes
44458,37,technician,married,tertiary,cellular,6,aug,323,1,failure,no
44459,35,blue-collar,married,secondary,unknown,9,aug,6,1,unknown,no
44460,25,student,single,secondary,cellular,9,aug,148,2,unknown,no
44461,37,blue-collar,married,secondary,unknown,9,aug,6,1,failure,no
44462,70,retired,married,secondary,cellular,9,aug,370,2,failure,no
44463,70,retired,divorced,secondary,telephone,9,aug,440,5,failure,no
44464,52,technician,married,tertiary,cellular,9,aug,145,3,success,no
44465,60,housemaid,married,primary,cellular,9,aug,182,2,failure,no
44466,70,retired,married,primary,telephone,9,aug,195,1,unknown,no
44467,28,management,single,tertiary,telephone,9,aug,361,1,failure,no
44468,55,services,married,tertiary,cellular,9,aug,305,1,other,no
44469,57,admin.,married,secondary,cellular,9,aug,628,1,failure,yes
44470,60,technician,married,secondary,cellular,9,aug,265,1,success,yes
44471,32,services,married,secondary,unknown,9,aug,39,1,unknown,no
44472,31,blue-collar,married,secondary,unknown,10,aug,97,1,other,yes
44473,26,admin.,married,secondary,unknown,10,aug,11,1,unknown,no
44474,66,management,married,tertiary,cellular,10,aug,273,2,other,no
